data_hora,ticker,selecao,kalshi_justa_pct,call_preco_pct,edge_pp
2026-06-17 19:49,PY,Paraguai,0.09,,
2026-06-18 07:25,FR,Franca,17.27,20.25,2.98
2026-06-18 07:25,ES,Espanha,12.56,16.875,4.31
2026-06-18 07:25,GB,Inglaterra,12.0,12.5,0.5
2026-06-18 07:25,AR,Argentina,10.22,10.5,0.28
2026-06-18 07:25,PT,Portugal,7.8,10.5,2.7
2026-06-18 07:25,BR,Brasil,6.3,11.75,5.45
2026-06-18 07:25,DE,Alemanha,5.46,7.625,2.17
2026-06-18 07:25,NL,Holanda,4.06,4.0,-0.06
2026-06-18 07:25,US,EUA,3.31,2.375,-0.94
2026-06-18 07:25,NO,Noruega,2.38,3.0,0.62
2026-06-18 07:25,MA,Marrocos,1.77,3.25,1.48
2026-06-18 07:25,BE,Belgica,1.63,3.0,1.37
2026-06-18 07:25,CO,Colombia,1.59,1.5,-0.09
2026-06-18 07:25,MX,Mexico,1.54,0.875,-0.67
2026-06-18 07:25,JP,Japao,1.45,1.25,-0.2
2026-06-18 07:25,IRQ,Iraque,0.93,,
2026-06-18 07:25,COD,RD Congo,0.93,,
2026-06-18 07:25,BIH,Bosnia,0.93,,
2026-06-18 07:25,CZE,Tchequia,0.93,,
2026-06-18 07:25,CH,Suica,0.7,0.75,0.05
2026-06-18 07:25,HR,Croacia,0.61,0.725,0.11
2026-06-18 07:25,UY,Uruguai,0.51,2.25,1.74
2026-06-18 07:25,CIV,Costa do Marfim,0.42,1.0,0.58
2026-06-18 07:25,TR,Turquia,0.42,0.5,0.08
2026-06-18 07:25,SN,Senegal,0.42,,
2026-06-18 07:25,SE,Suecia,0.42,,
2026-06-18 07:25,EC,Equador,0.42,0.75,0.33
2026-06-18 07:25,KR,Coreia do Sul,0.33,1.25,0.92
2026-06-18 07:25,AT,Austria,0.33,,
2026-06-18 07:25,EGY,Egito,0.23,0.25,0.02
2026-06-18 07:25,AU,Australia,0.23,,
2026-06-18 07:25,CA,Canada,0.23,,
2026-06-18 07:25,DZA,Argelia,0.14,,
2026-06-18 07:25,SC,Escocia,0.14,0.25,0.11
2026-06-18 07:25,GH,Gana,0.14,,
2026-06-18 07:25,PAN,Panama,0.09,,
2026-06-18 07:25,HTI,Haiti,0.09,0.125,0.04
2026-06-18 07:25,CUW,Curacao,0.09,,
2026-06-18 07:25,QAT,Catar,0.09,,
2026-06-18 07:25,RSA,Africa do Sul,0.09,,
2026-06-18 07:25,CPV,Cabo Verde,0.09,,
2026-06-18 07:25,JOR,Jordania,0.09,,
2026-06-18 07:25,UZB,Uzbequistao,0.09,,
2026-06-18 07:25,NZL,Nova Zelandia,0.09,,
2026-06-18 07:25,TN,Tunisia,0.09,,
2026-06-18 07:25,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-18 07:25,IR,Ira,0.09,,
2026-06-18 07:25,PY,Paraguai,0.09,,
2026-06-18 10:27,FR,Franca,17.27,20.25,2.98
2026-06-18 10:27,ES,Espanha,12.56,16.875,4.31
2026-06-18 10:27,GB,Inglaterra,12.0,12.5,0.5
2026-06-18 10:27,AR,Argentina,10.22,10.5,0.28
2026-06-18 10:27,PT,Portugal,7.8,10.5,2.7
2026-06-18 10:27,BR,Brasil,6.3,11.75,5.45
2026-06-18 10:27,DE,Alemanha,5.46,7.625,2.17
2026-06-18 10:27,NL,Holanda,4.06,4.0,-0.06
2026-06-18 10:27,US,EUA,3.31,2.375,-0.94
2026-06-18 10:27,NO,Noruega,2.38,3.0,0.62
2026-06-18 10:27,MA,Marrocos,1.77,3.25,1.48
2026-06-18 10:27,BE,Belgica,1.63,3.0,1.37
2026-06-18 10:27,CO,Colombia,1.59,1.5,-0.09
2026-06-18 10:27,MX,Mexico,1.54,0.875,-0.67
2026-06-18 10:27,JP,Japao,1.45,1.25,-0.2
2026-06-18 10:27,IRQ,Iraque,0.93,,
2026-06-18 10:27,COD,RD Congo,0.93,,
2026-06-18 10:27,BIH,Bosnia,0.93,,
2026-06-18 10:27,CZE,Tchequia,0.93,,
2026-06-18 10:27,CH,Suica,0.7,0.75,0.05
2026-06-18 10:27,HR,Croacia,0.61,0.725,0.11
2026-06-18 10:27,UY,Uruguai,0.51,2.25,1.74
2026-06-18 10:27,CIV,Costa do Marfim,0.42,1.0,0.58
2026-06-18 10:27,TR,Turquia,0.42,0.5,0.08
2026-06-18 10:27,SN,Senegal,0.42,,
2026-06-18 10:27,SE,Suecia,0.42,,
2026-06-18 10:27,EC,Equador,0.42,0.75,0.33
2026-06-18 10:27,KR,Coreia do Sul,0.33,1.25,0.92
2026-06-18 10:27,AT,Austria,0.33,,
2026-06-18 10:27,EGY,Egito,0.23,0.25,0.02
2026-06-18 10:27,AU,Australia,0.23,,
2026-06-18 10:27,CA,Canada,0.23,,
2026-06-18 10:27,DZA,Argelia,0.14,,
2026-06-18 10:27,SC,Escocia,0.14,0.25,0.11
2026-06-18 10:27,GH,Gana,0.14,,
2026-06-18 10:27,PAN,Panama,0.09,,
2026-06-18 10:27,HTI,Haiti,0.09,0.125,0.04
2026-06-18 10:27,CUW,Curacao,0.09,,
2026-06-18 10:27,QAT,Catar,0.09,,
2026-06-18 10:27,RSA,Africa do Sul,0.09,,
2026-06-18 10:27,CPV,Cabo Verde,0.09,,
2026-06-18 10:27,JOR,Jordania,0.09,,
2026-06-18 10:27,UZB,Uzbequistao,0.09,,
2026-06-18 10:27,NZL,Nova Zelandia,0.09,,
2026-06-18 10:27,TN,Tunisia,0.09,,
2026-06-18 10:27,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-18 10:27,IR,Ira,0.09,,
2026-06-18 10:27,PY,Paraguai,0.09,,
2026-06-18 11:10,FR,Franca,17.28,20.25,2.97
2026-06-18 11:10,ES,Espanha,12.56,16.875,4.31
2026-06-18 11:10,GB,Inglaterra,12.0,12.5,0.5
2026-06-18 11:10,AR,Argentina,10.23,10.5,0.27
2026-06-18 11:10,PT,Portugal,7.75,10.5,2.75
2026-06-18 11:10,BR,Brasil,6.31,11.75,5.44
2026-06-18 11:10,DE,Alemanha,5.46,7.625,2.17
2026-06-18 11:10,NL,Holanda,4.06,4.0,-0.06
2026-06-18 11:10,US,EUA,3.32,2.375,-0.94
2026-06-18 11:10,NO,Noruega,2.38,3.0,0.62
2026-06-18 11:10,MA,Marrocos,1.73,3.25,1.52
2026-06-18 11:10,CO,Colombia,1.63,1.5,-0.13
2026-06-18 11:10,BE,Belgica,1.63,3.0,1.37
2026-06-18 11:10,MX,Mexico,1.54,0.875,-0.67
2026-06-18 11:10,JP,Japao,1.45,1.25,-0.2
2026-06-18 11:10,IRQ,Iraque,0.93,,
2026-06-18 11:10,COD,RD Congo,0.93,,
2026-06-18 11:10,BIH,Bosnia,0.93,,
2026-06-18 11:10,CZE,Tchequia,0.93,,
2026-06-18 11:10,CH,Suica,0.7,0.75,0.05
2026-06-18 11:10,HR,Croacia,0.61,0.725,0.11
2026-06-18 11:10,UY,Uruguai,0.51,2.25,1.74
2026-06-18 11:10,CIV,Costa do Marfim,0.42,1.0,0.58
2026-06-18 11:10,TR,Turquia,0.42,0.5,0.08
2026-06-18 11:10,SN,Senegal,0.42,,
2026-06-18 11:10,SE,Suecia,0.42,,
2026-06-18 11:10,EC,Equador,0.42,0.75,0.33
2026-06-18 11:10,KR,Coreia do Sul,0.33,1.25,0.92
2026-06-18 11:10,AT,Austria,0.33,,
2026-06-18 11:10,EGY,Egito,0.23,0.25,0.02
2026-06-18 11:10,AU,Australia,0.23,,
2026-06-18 11:10,CA,Canada,0.23,,
2026-06-18 11:10,DZA,Argelia,0.14,,
2026-06-18 11:10,SC,Escocia,0.14,0.25,0.11
2026-06-18 11:10,GH,Gana,0.14,,
2026-06-18 11:10,PAN,Panama,0.09,,
2026-06-18 11:10,HTI,Haiti,0.09,0.125,0.04
2026-06-18 11:10,CUW,Curacao,0.09,,
2026-06-18 11:10,QAT,Catar,0.09,,
2026-06-18 11:10,RSA,Africa do Sul,0.09,,
2026-06-18 11:10,CPV,Cabo Verde,0.09,,
2026-06-18 11:10,JOR,Jordania,0.09,,
2026-06-18 11:10,UZB,Uzbequistao,0.09,,
2026-06-18 11:10,NZL,Nova Zelandia,0.09,,
2026-06-18 11:10,TN,Tunisia,0.09,,
2026-06-18 11:10,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-18 11:10,IR,Ira,0.09,,
2026-06-18 11:10,PY,Paraguai,0.09,,
2026-06-19 11:10,FR,Franca,17.28,20.25,2.97
2026-06-19 11:10,ES,Espanha,12.44,16.875,4.44
2026-06-19 11:10,GB,Inglaterra,11.97,12.5,0.53
2026-06-19 11:10,AR,Argentina,10.11,10.5,0.39
2026-06-19 11:10,PT,Portugal,7.55,10.5,2.95
2026-06-19 11:10,BR,Brasil,6.29,11.75,5.46
2026-06-19 11:10,DE,Alemanha,5.64,7.625,1.99
2026-06-19 11:10,NL,Holanda,3.96,4.0,0.04
2026-06-19 11:10,US,EUA,3.45,2.375,-1.08
2026-06-19 11:10,NO,Noruega,2.38,3.0,0.62
2026-06-19 11:10,MA,Marrocos,1.82,3.25,1.43
2026-06-19 11:10,CO,Colombia,1.72,1.5,-0.22
2026-06-19 11:10,BE,Belgica,1.54,3.0,1.46
2026-06-19 11:10,MX,Mexico,1.49,0.875,-0.61
2026-06-19 11:10,JP,Japao,1.44,1.25,-0.19
2026-06-19 11:10,IRQ,Iraque,0.93,,
2026-06-19 11:10,COD,RD Congo,0.93,,
2026-06-19 11:10,BIH,Bosnia,0.93,,
2026-06-19 11:10,CZE,Tchequia,0.93,,
2026-06-19 11:10,CH,Suica,0.88,0.75,-0.13
2026-06-19 11:10,HR,Croacia,0.61,0.725,0.11
2026-06-19 11:10,EC,Equador,0.51,0.75,0.24
2026-06-19 11:10,UY,Uruguai,0.51,2.25,1.74
2026-06-19 11:10,CIV,Costa do Marfim,0.42,1.0,0.58
2026-06-19 11:10,SN,Senegal,0.42,,
2026-06-19 11:10,SE,Suecia,0.42,,
2026-06-19 11:10,TR,Turquia,0.33,0.5,0.17
2026-06-19 11:10,KR,Coreia do Sul,0.33,1.25,0.92
2026-06-19 11:10,AU,Australia,0.33,,
2026-06-19 11:10,CA,Canada,0.33,,
2026-06-19 11:10,AT,Austria,0.33,,
2026-06-19 11:10,EGY,Egito,0.23,0.25,0.02
2026-06-19 11:10,SC,Escocia,0.14,0.25,0.11
2026-06-19 11:10,GH,Gana,0.14,,
2026-06-19 11:10,PAN,Panama,0.09,,
2026-06-19 11:10,HTI,Haiti,0.09,0.125,0.04
2026-06-19 11:10,CUW,Curacao,0.09,,
2026-06-19 11:10,QAT,Catar,0.09,,
2026-06-19 11:10,RSA,Africa do Sul,0.09,,
2026-06-19 11:10,CPV,Cabo Verde,0.09,,
2026-06-19 11:10,DZA,Argelia,0.09,,
2026-06-19 11:10,JOR,Jordania,0.09,,
2026-06-19 11:10,UZB,Uzbequistao,0.09,,
2026-06-19 11:10,NZL,Nova Zelandia,0.09,,
2026-06-19 11:10,TN,Tunisia,0.09,,
2026-06-19 11:10,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-19 11:10,IR,Ira,0.09,,
2026-06-19 11:10,PY,Paraguai,0.09,,
2026-06-20 11:12,FR,Franca,17.79,20.25,2.46
2026-06-20 11:12,ES,Espanha,12.12,16.875,4.76
2026-06-20 11:12,GB,Inglaterra,11.94,12.5,0.56
2026-06-20 11:12,AR,Argentina,9.99,10.5,0.51
2026-06-20 11:12,BR,Brasil,6.36,11.75,5.39
2026-06-20 11:12,PT,Portugal,6.22,10.5,4.28
2026-06-20 11:12,DE,Alemanha,5.53,7.625,2.09
2026-06-20 11:12,US,EUA,5.16,2.375,-2.79
2026-06-20 11:12,NL,Holanda,3.86,4.0,0.14
2026-06-20 11:12,NO,Noruega,2.46,3.0,0.54
2026-06-20 11:12,MA,Marrocos,2.46,3.25,0.79
2026-06-20 11:12,MX,Mexico,1.72,0.875,-0.84
2026-06-20 11:12,CO,Colombia,1.63,1.5,-0.13
2026-06-20 11:12,BE,Belgica,1.44,3.0,1.56
2026-06-20 11:12,JP,Japao,1.25,1.25,0.0
2026-06-20 11:12,IRQ,Iraque,0.93,,
2026-06-20 11:12,COD,RD Congo,0.93,,
2026-06-20 11:12,BIH,Bosnia,0.93,,
2026-06-20 11:12,CZE,Tchequia,0.93,,
2026-06-20 11:12,CH,Suica,0.79,0.75,-0.04
2026-06-20 11:12,HR,Croacia,0.51,0.725,0.21
2026-06-20 11:12,CIV,Costa do Marfim,0.42,1.0,0.58
2026-06-20 11:12,SN,Senegal,0.42,,
2026-06-20 11:12,CA,Canada,0.42,,
2026-06-20 11:12,UY,Uruguai,0.42,2.25,1.83
2026-06-20 11:12,KR,Coreia do Sul,0.33,1.25,0.92
2026-06-20 11:12,SE,Suecia,0.33,,
2026-06-20 11:12,EC,Equador,0.33,0.75,0.42
2026-06-20 11:12,AT,Austria,0.33,,
2026-06-20 11:12,EGY,Egito,0.23,0.25,0.02
2026-06-20 11:12,SC,Escocia,0.14,0.25,0.11
2026-06-20 11:12,PY,Paraguai,0.14,,
2026-06-20 11:12,GH,Gana,0.14,,
2026-06-20 11:12,AU,Australia,0.14,,
2026-06-20 11:12,PAN,Panama,0.09,,
2026-06-20 11:12,HTI,Haiti,0.09,0.125,0.04
2026-06-20 11:12,CUW,Curacao,0.09,,
2026-06-20 11:12,QAT,Catar,0.09,,
2026-06-20 11:12,RSA,Africa do Sul,0.09,,
2026-06-20 11:12,CPV,Cabo Verde,0.09,,
2026-06-20 11:12,DZA,Argelia,0.09,,
2026-06-20 11:12,JOR,Jordania,0.09,,
2026-06-20 11:12,UZB,Uzbequistao,0.09,,
2026-06-20 11:12,NZL,Nova Zelandia,0.09,,
2026-06-20 11:12,TN,Tunisia,0.09,,
2026-06-20 11:12,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-20 11:12,IR,Ira,0.09,,
2026-06-20 11:12,TR,Turquia,0.09,0.5,0.41

2026-06-18 21:18,FR,Franca,17.22,20.25,3.03
2026-06-18 21:18,ES,Espanha,12.3,16.875,4.57
2026-06-18 21:18,GB,Inglaterra,12.12,12.5,0.38
2026-06-18 21:18,AR,Argentina,10.03,10.5,0.47
2026-06-18 21:18,PT,Portugal,7.71,10.5,2.79
2026-06-18 21:18,BR,Brasil,6.27,11.75,5.48
2026-06-18 21:18,DE,Alemanha,5.52,7.625,2.11
2026-06-18 21:18,NL,Holanda,4.04,4.0,-0.04
2026-06-18 21:18,US,EUA,3.3,2.375,-0.92
2026-06-18 21:18,NO,Noruega,2.37,3.0,0.63
2026-06-18 21:18,MA,Marrocos,1.81,3.25,1.44
2026-06-18 21:18,CO,Colombia,1.62,1.5,-0.12
2026-06-18 21:18,MX,Mexico,1.53,0.875,-0.66
2026-06-18 21:18,BE,Belgica,1.53,3.0,1.47
2026-06-18 21:18,JP,Japao,1.44,1.25,-0.19
2026-06-18 21:18,IRQ,Iraque,0.93,,
2026-06-18 21:18,COD,RD Congo,0.93,,
2026-06-18 21:18,BIH,Bosnia,0.93,,
2026-06-18 21:18,CZE,Tchequia,0.93,,
2026-06-18 21:18,CH,Suica,0.88,0.75,-0.13
2026-06-18 21:18,HR,Croacia,0.6,0.725,0.12
2026-06-18 21:18,SN,Senegal,0.51,,
2026-06-18 21:18,UY,Uruguai,0.51,2.25,1.74
2026-06-18 21:18,CIV,Costa do Marfim,0.42,1.0,0.58
2026-06-18 21:18,KR,Coreia do Sul,0.42,1.25,0.83
2026-06-18 21:18,SE,Suecia,0.42,,
2026-06-18 21:18,EC,Equador,0.42,0.75,0.33
2026-06-18 21:18,CA,Canada,0.42,,
2026-06-18 21:18,TR,Turquia,0.32,0.5,0.18
2026-06-18 21:18,AU,Australia,0.32,,
2026-06-18 21:18,AT,Austria,0.32,,
2026-06-18 21:18,EGY,Egito,0.23,0.25,0.02
2026-06-18 21:18,DZA,Argelia,0.14,,
2026-06-18 21:18,IR,Ira,0.14,,
2026-06-18 21:18,SC,Escocia,0.14,0.25,0.11
2026-06-18 21:18,GH,Gana,0.14,,
2026-06-18 21:18,PAN,Panama,0.09,,
2026-06-18 21:18,HTI,Haiti,0.09,0.125,0.04
2026-06-18 21:18,CUW,Curacao,0.09,,
2026-06-18 21:18,QAT,Catar,0.09,,
2026-06-18 21:18,RSA,Africa do Sul,0.09,,
2026-06-18 21:18,CPV,Cabo Verde,0.09,,
2026-06-18 21:18,JOR,Jordania,0.09,,
2026-06-18 21:18,UZB,Uzbequistao,0.09,,
2026-06-18 21:18,NZL,Nova Zelandia,0.09,,
2026-06-18 21:18,TN,Tunisia,0.09,,
2026-06-18 21:18,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-18 21:18,PY,Paraguai,0.09,,
2026-06-18 21:28,FR,Franca,17.4,20.25,2.85
2026-06-18 21:28,ES,Espanha,12.3,16.875,4.57
2026-06-18 21:28,GB,Inglaterra,12.11,12.5,0.39
2026-06-18 21:28,AR,Argentina,10.02,10.5,0.48
2026-06-18 21:28,PT,Portugal,7.56,10.5,2.94
2026-06-18 21:28,BR,Brasil,6.26,11.75,5.49
2026-06-18 21:28,DE,Alemanha,5.52,7.625,2.11
2026-06-18 21:28,NL,Holanda,4.04,4.0,-0.04
2026-06-18 21:28,US,EUA,3.29,2.375,-0.92
2026-06-18 21:28,NO,Noruega,2.37,3.0,0.63
2026-06-18 21:28,MA,Marrocos,1.81,3.25,1.44
2026-06-18 21:28,CO,Colombia,1.62,1.5,-0.12
2026-06-18 21:28,MX,Mexico,1.53,0.875,-0.66
2026-06-18 21:28,BE,Belgica,1.53,3.0,1.47
2026-06-18 21:28,JP,Japao,1.44,1.25,-0.19
2026-06-18 21:28,IRQ,Iraque,0.93,,
2026-06-18 21:28,COD,RD Congo,0.93,,
2026-06-18 21:28,BIH,Bosnia,0.93,,
2026-06-18 21:28,CZE,Tchequia,0.93,,
2026-06-18 21:28,CH,Suica,0.88,0.75,-0.13
2026-06-18 21:28,HR,Croacia,0.6,0.725,0.12
2026-06-18 21:28,SN,Senegal,0.51,,
2026-06-18 21:28,UY,Uruguai,0.51,2.25,1.74
2026-06-18 21:28,CIV,Costa do Marfim,0.42,1.0,0.58
2026-06-18 21:28,KR,Coreia do Sul,0.42,1.25,0.83
2026-06-18 21:28,SE,Suecia,0.42,,
2026-06-18 21:28,EC,Equador,0.42,0.75,0.33
2026-06-18 21:28,CA,Canada,0.42,,
2026-06-18 21:28,TR,Turquia,0.32,0.5,0.18
2026-06-18 21:28,AU,Australia,0.32,,
2026-06-18 21:28,AT,Austria,0.32,,
2026-06-18 21:28,EGY,Egito,0.23,0.25,0.02
2026-06-18 21:28,DZA,Argelia,0.14,,
2026-06-18 21:28,IR,Ira,0.14,,
2026-06-18 21:28,SC,Escocia,0.14,0.25,0.11
2026-06-18 21:28,GH,Gana,0.14,,
2026-06-18 21:28,PAN,Panama,0.09,,
2026-06-18 21:28,HTI,Haiti,0.09,0.125,0.04
2026-06-18 21:28,CUW,Curacao,0.09,,
2026-06-18 21:28,QAT,Catar,0.09,,
2026-06-18 21:28,RSA,Africa do Sul,0.09,,
2026-06-18 21:28,CPV,Cabo Verde,0.09,,
2026-06-18 21:28,JOR,Jordania,0.09,,
2026-06-18 21:28,UZB,Uzbequistao,0.09,,
2026-06-18 21:28,NZL,Nova Zelandia,0.09,,
2026-06-18 21:28,TN,Tunisia,0.09,,
2026-06-18 21:28,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-18 21:28,PY,Paraguai,0.09,,
2026-06-19 08:00,FR,Franca,17.28,20.25,2.97
2026-06-19 08:00,ES,Espanha,12.44,16.875,4.44
2026-06-19 08:00,GB,Inglaterra,11.97,12.5,0.53
2026-06-19 08:00,AR,Argentina,10.11,10.5,0.39
2026-06-19 08:00,PT,Portugal,7.5,10.5,3.0
2026-06-19 08:00,BR,Brasil,6.29,11.75,5.46
2026-06-19 08:00,DE,Alemanha,5.64,7.625,1.99
2026-06-19 08:00,NL,Holanda,3.96,4.0,0.04
2026-06-19 08:00,US,EUA,3.49,2.375,-1.12
2026-06-19 08:00,NO,Noruega,2.38,3.0,0.62
2026-06-19 08:00,MA,Marrocos,1.82,3.25,1.43
2026-06-19 08:00,CO,Colombia,1.72,1.5,-0.22
2026-06-19 08:00,BE,Belgica,1.54,3.0,1.46
2026-06-19 08:00,MX,Mexico,1.49,0.875,-0.61
2026-06-19 08:00,JP,Japao,1.44,1.25,-0.19
2026-06-19 08:00,IRQ,Iraque,0.93,,
2026-06-19 08:00,COD,RD Congo,0.93,,
2026-06-19 08:00,BIH,Bosnia,0.93,,
2026-06-19 08:00,CZE,Tchequia,0.93,,
2026-06-19 08:00,CH,Suica,0.88,0.75,-0.13
2026-06-19 08:00,HR,Croacia,0.61,0.725,0.11
2026-06-19 08:00,EC,Equador,0.51,0.75,0.24
2026-06-19 08:00,UY,Uruguai,0.51,2.25,1.74
2026-06-19 08:00,CIV,Costa do Marfim,0.42,1.0,0.58
2026-06-19 08:00,SN,Senegal,0.42,,
2026-06-19 08:00,SE,Suecia,0.42,,
2026-06-19 08:00,TR,Turquia,0.33,0.5,0.17
2026-06-19 08:00,KR,Coreia do Sul,0.33,1.25,0.92
2026-06-19 08:00,AU,Australia,0.33,,
2026-06-19 08:00,CA,Canada,0.33,,
2026-06-19 08:00,AT,Austria,0.33,,
2026-06-19 08:00,EGY,Egito,0.23,0.25,0.02
2026-06-19 08:00,SC,Escocia,0.14,0.25,0.11
2026-06-19 08:00,GH,Gana,0.14,,
2026-06-19 08:00,PAN,Panama,0.09,,
2026-06-19 08:00,HTI,Haiti,0.09,0.125,0.04
2026-06-19 08:00,CUW,Curacao,0.09,,
2026-06-19 08:00,QAT,Catar,0.09,,
2026-06-19 08:00,RSA,Africa do Sul,0.09,,
2026-06-19 08:00,CPV,Cabo Verde,0.09,,
2026-06-19 08:00,DZA,Argelia,0.09,,
2026-06-19 08:00,JOR,Jordania,0.09,,
2026-06-19 08:00,UZB,Uzbequistao,0.09,,
2026-06-19 08:00,NZL,Nova Zelandia,0.09,,
2026-06-19 08:00,TN,Tunisia,0.09,,
2026-06-19 08:00,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-19 08:00,IR,Ira,0.09,,
2026-06-19 08:00,PY,Paraguai,0.09,,
2026-06-19 14:19,FR,Franca,17.51,20.25,2.74
2026-06-19 14:19,ES,Espanha,12.46,16.875,4.41
2026-06-19 14:19,GB,Inglaterra,12.0,12.5,0.5
2026-06-19 14:19,AR,Argentina,10.13,10.5,0.37
2026-06-19 14:19,PT,Portugal,7.05,10.5,3.45
2026-06-19 14:19,BR,Brasil,6.3,11.75,5.45
2026-06-19 14:19,DE,Alemanha,5.65,7.625,1.97
2026-06-19 14:19,NL,Holanda,3.87,4.0,0.13
2026-06-19 14:19,US,EUA,3.5,2.375,-1.12
2026-06-19 14:19,NO,Noruega,2.47,3.0,0.53
2026-06-19 14:19,MA,Marrocos,1.82,3.25,1.43
2026-06-19 14:19,CO,Colombia,1.73,1.5,-0.23
2026-06-19 14:19,MX,Mexico,1.63,0.875,-0.75
2026-06-19 14:19,BE,Belgica,1.54,3.0,1.46
2026-06-19 14:19,JP,Japao,1.45,1.25,-0.2
2026-06-19 14:19,IRQ,Iraque,0.93,,
2026-06-19 14:19,COD,RD Congo,0.93,,
2026-06-19 14:19,BIH,Bosnia,0.93,,
2026-06-19 14:19,CZE,Tchequia,0.93,,
2026-06-19 14:19,CH,Suica,0.89,0.75,-0.14
2026-06-19 14:19,HR,Croacia,0.61,0.725,0.11
2026-06-19 14:19,EC,Equador,0.51,0.75,0.24
2026-06-19 14:19,UY,Uruguai,0.51,2.25,1.74
2026-06-19 14:19,CIV,Costa do Marfim,0.42,1.0,0.58
2026-06-19 14:19,SN,Senegal,0.42,,
2026-06-19 14:19,SE,Suecia,0.42,,
2026-06-19 14:19,KR,Coreia do Sul,0.33,1.25,0.92
2026-06-19 14:19,AU,Australia,0.33,,
2026-06-19 14:19,CA,Canada,0.33,,
2026-06-19 14:19,AT,Austria,0.33,,
2026-06-19 14:19,EGY,Egito,0.23,0.25,0.02
2026-06-19 14:19,TR,Turquia,0.23,0.5,0.27
2026-06-19 14:19,SC,Escocia,0.14,0.25,0.11
2026-06-19 14:19,GH,Gana,0.14,,
2026-06-19 14:19,PAN,Panama,0.09,,
2026-06-19 14:19,HTI,Haiti,0.09,0.125,0.04
2026-06-19 14:19,CUW,Curacao,0.09,,
2026-06-19 14:19,QAT,Catar,0.09,,
2026-06-19 14:19,RSA,Africa do Sul,0.09,,
2026-06-19 14:19,CPV,Cabo Verde,0.09,,
2026-06-19 14:19,DZA,Argelia,0.09,,
2026-06-19 14:19,JOR,Jordania,0.09,,
2026-06-19 14:19,UZB,Uzbequistao,0.09,,
2026-06-19 14:19,NZL,Nova Zelandia,0.09,,
2026-06-19 14:19,TN,Tunisia,0.09,,
2026-06-19 14:19,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-19 14:19,IR,Ira,0.09,,
2026-06-19 14:19,PY,Paraguai,0.09,,
2026-06-19 16:44,FR,Franca,17.32,20.25,2.93
2026-06-19 16:44,ES,Espanha,12.3,16.875,4.57
2026-06-19 16:44,GB,Inglaterra,11.84,12.5,0.66
2026-06-19 16:44,AR,Argentina,10.04,10.5,0.46
2026-06-19 16:44,PT,Portugal,6.86,10.5,3.64
2026-06-19 16:44,BR,Brasil,6.22,11.75,5.53
2026-06-19 16:44,DE,Alemanha,5.57,7.625,2.05
2026-06-19 16:44,US,EUA,4.56,2.375,-2.18
2026-06-19 16:44,NL,Holanda,3.82,4.0,0.18
2026-06-19 16:44,NO,Noruega,2.35,3.0,0.65
2026-06-19 16:44,MA,Marrocos,1.98,3.25,1.27
2026-06-19 16:44,MX,Mexico,1.89,0.875,-1.01
2026-06-19 16:44,CO,Colombia,1.7,1.5,-0.2
2026-06-19 16:44,BE,Belgica,1.52,3.0,1.48
2026-06-19 16:44,JP,Japao,1.43,1.25,-0.18
2026-06-19 16:44,IRQ,Iraque,0.92,,
2026-06-19 16:44,COD,RD Congo,0.92,,
2026-06-19 16:44,BIH,Bosnia,0.92,,
2026-06-19 16:44,CZE,Tchequia,0.92,,
2026-06-19 16:44,CH,Suica,0.88,0.75,-0.13
2026-06-19 16:44,HR,Croacia,0.6,0.725,0.12
2026-06-19 16:44,UY,Uruguai,0.51,2.25,1.74
2026-06-19 16:44,CIV,Costa do Marfim,0.41,1.0,0.59
2026-06-19 16:44,SN,Senegal,0.41,,
2026-06-19 16:44,SE,Suecia,0.41,,
2026-06-19 16:44,EC,Equador,0.41,0.75,0.34
2026-06-19 16:44,CA,Canada,0.41,,
2026-06-19 16:44,TR,Turquia,0.32,0.5,0.18
2026-06-19 16:44,KR,Coreia do Sul,0.32,1.25,0.93
2026-06-19 16:44,AT,Austria,0.32,,
2026-06-19 16:44,EGY,Egito,0.23,0.25,0.02
2026-06-19 16:44,SC,Escocia,0.14,0.25,0.11
2026-06-19 16:44,AU,Australia,0.14,,
2026-06-19 16:44,PAN,Panama,0.09,,
2026-06-19 16:44,HTI,Haiti,0.09,0.125,0.04
2026-06-19 16:44,CUW,Curacao,0.09,,
2026-06-19 16:44,QAT,Catar,0.09,,
2026-06-19 16:44,RSA,Africa do Sul,0.09,,
2026-06-19 16:44,CPV,Cabo Verde,0.09,,
2026-06-19 16:44,DZA,Argelia,0.09,,
2026-06-19 16:44,JOR,Jordania,0.09,,
2026-06-19 16:44,UZB,Uzbequistao,0.09,,
2026-06-19 16:44,NZL,Nova Zelandia,0.09,,
2026-06-19 16:44,TN,Tunisia,0.09,,
2026-06-19 16:44,SA,Arabia Saudita,0.09,0.25,0.16
2026-06-19 16:44,IR,Ira,0.09,,
